player,season,mp,y_defense,baseline,hats_features,structure_loss_0.10,component_fixed,component_fixed_l2,component_fixed_masked,published_output_0.075,direct_component_blend_0.25
Jerryd Bayless,2014-15,1717.0,-0.20000000298023224,-0.1837403469016055,-0.06164419393394251,0.014050735451296611,-0.08736131568192357,-0.0586506627038087,0.05592095176627959,-0.1320748953727222,-0.15964558909668503
Bismack Biyombo,2014-15,1243.0,0.30000001192092896,1.390775603141496,0.8997988431704373,0.9284690322238291,1.3098258759649686,1.3605550380961537,1.7007576720801674,1.3799825133183556,1.370538171347364
Tony Parker,2014-15,1953.0,-2.799999952316284,-1.8254696496780523,-1.75270900759796,-1.656295473618682,-1.7814969836215777,-1.8689270311147022,-1.8711657709949823,-1.7408961269687502,-1.8144764831639337
Kobe Bryant,2014-15,1207.0,-3.5,-2.765639449775079,-3.322929082232609,-3.404812019608647,-2.781905194678504,-2.992429197268586,-2.9499941288337084,-2.84197129310974,-2.7697058860009354
Matthew Dellavedova,2014-15,1380.0,-1.7999999523162842,-1.396085610856018,-1.7485587798392164,-1.7131196549342547,-1.3285261244144346,-1.1532248272273806,-1.2160212248235913,-1.3889293641706684,-1.3791957392456222
Jerami Grant,2014-15,1377.0,0.30000001192092896,0.5304081183180946,0.5511699046508829,0.602073256932547,0.5724891448963813,0.3807609082589163,0.7768182280793923,0.5446990826085504,0.5409283749626663
John Henson,2014-15,1228.0,0.5,1.6557436643581052,1.4665153553303047,1.4932913479641603,1.6869961831064992,1.3771481143631499,1.61503409736891,1.6807774399083375,1.6635567940452036
Avery Bradley,2014-15,2428.0,-0.8999999761581421,-0.24632362953482329,-0.24634847283203729,-0.29633151229685395,-0.34289161872940466,-0.18833207157258797,-0.32682996666141045,-0.2834158386007002,-0.27046562683346864
Jarrett Jack,2014-15,2241.0,-0.5,-1.722530670416544,-1.561446893645622,-1.4997274684580744,-1.7649294519081442,-1.6138347368734676,-1.6628647011122055,-1.6735212816936735,-1.733130365789444
Shane Larkin,2014-15,1865.0,-0.20000000298023224,-0.13221632122994706,-0.002662429987420001,-0.09261852050385042,-0.12738245113032226,-0.16775637851764114,-0.21158897112169217,-0.17231928285483913,-0.13100785370504087
Andre Miller,2014-15,1253.0,-2.9000000953674316,-1.0687816006226754,-1.470254068270169,-1.4355398986372758,-1.0061664166813853,-1.0898479085148507,-0.9441838796347977,-1.1206981800646507,-1.0531278046373527
Kent Bazemore,2014-15,1324.0,0.0,0.6359239806392797,0.24931480955293286,0.16848540285988434,0.5962248055574427,0.6389366118080083,0.7098499143565378,0.5837159872903352,0.6259991868688205
Tarik Black,2014-15,1196.0,-1.2000000476837158,-0.644413437073111,-0.9064736459770368,-0.877797438855544,-0.5780899814488081,-0.5826135247341379,-0.6364833345523503,-0.6861510330425901,-0.6278325731670353
Chris Kaman,2014-15,1398.0,0.20000000298023224,0.21683895544140963,-0.30262080089376886,-0.27368541579604944,0.14451382148796776,0.15148895810476953,0.24397224717894206,0.17273712173740383,0.19875767195304916
Mason Plumlee,2014-15,1743.0,-1.899999976158142,-0.46306797314467063,-0.5547706811264153,-0.6119747460212034,-0.4652262883225174,-0.5019665056165532,-0.4987028810237939,-0.47176283158988114,-0.4636075519391323
Brandon Bass,2014-15,1929.0,-1.100000023841858,-0.8177731745103597,-0.6827376989891755,-0.5754556658420729,-0.9500250085489813,-0.9974560123467617,-0.9838702823658682,-0.761118537415834,-0.850836133020015
Chase Budinger,2014-15,1286.0,-1.7000000476837158,-1.2426915422928826,-1.1673390069286254,-1.1562612691715979,-1.284025475144631,-1.200721641062037,-1.2289817004731636,-1.2521484548120658,-1.2530250255058197
Omri Casspi,2014-15,1416.0,-3.4000000953674316,-2.4686524189357115,-2.6558725233499234,-2.6177612455435857,-2.578296827888292,-2.6420897682968816,-2.712702774662196,-2.4621127194304564,-2.4960635211738564
Dante Cunningham,2014-15,1652.0,0.0,-0.19354200982129455,-0.1229357909682369,-0.07345998202686976,-0.18059863684023975,-0.3349639772902831,-0.18828062401770834,-0.17134591759172618,-0.19030616657603083
Shaun Livingston,2014-15,1468.0,-0.699999988079071,0.12538091286561423,0.03847217377428461,0.09491666312523847,0.34112508750981113,0.22591496701938216,0.8237930339211765,0.1865460376596612,0.17931695652666346
Ray McCallum,2014-15,1436.0,-2.0,-2.4797218416921227,-2.5602394079989645,-2.5659527596328133,-2.6304981560986525,-2.4240863954753444,-2.8290199665805837,-2.4658278348997293,-2.517415920293755
Dennis Schroder,2014-15,1516.0,-2.0,-1.1229150944161073,-1.5676344258932897,-1.4376497950040785,-1.119721641264836,-1.084876575538374,-1.3018289651597466,-1.1008199537710757,-1.1221167311282896
Quincy Acy,2014-15,1287.0,-0.4000000059604645,0.8058158680006442,0.38406408045319934,0.3616676799747281,0.7554784925476437,0.8528523172917892,0.7271835532456987,0.7438996196039921,0.7932315241373941
Marco Belinelli,2014-15,1388.0,-3.0999999046325684,-2.702569291106463,-2.6548275899490203,-2.531020038616195,-2.6150581658693244,-2.5989707770655506,-2.4645069359650646,-2.610716730472932,-2.680691509797178
Greivis Vasquez,2014-15,1991.0,-2.4000000953674316,-1.2327289981676497,-1.5293537143962448,-1.4529816193552612,-1.3423089521098446,-1.149924171255456,-1.2302639299884675,-1.2400208110124809,-1.2601239866531984
Kirk Hinrich,2014-15,1610.0,-0.6000000238418579,0.3538810910838674,0.24859651261385005,0.2279503898284156,0.3601791129834594,0.22844014007947838,0.7076420875221586,0.3994061619916822,0.35545559655876535
Marreese Speights,2014-15,1207.0,-1.600000023841858,0.5798339659460798,0.17328821549941265,0.25407014507596004,0.49106897324509213,0.47932549854877377,0.6629676828007696,0.631516468103297,0.557642717770833
Carl Landry,2014-15,1192.0,-1.399999976158142,-1.003630175964823,-1.3712275616681544,-1.3543988901521797,-0.8809871255989072,-0.9817655497458212,-1.3639997691757464,-1.0254963187692978,-0.972969413373344
KJ McDaniels,2014-15,1352.0,0.699999988079071,1.0780318455565179,0.6235156052003665,0.48828665684639694,0.996066452402472,1.506671542934326,0.5801217345817021,1.0162587283027806,1.0575404972680065
Carlos Boozer,2014-15,1692.0,-1.7999999523162842,-1.6935896161704311,-1.6105085650226667,-1.6198834213924997,-1.5524785079588463,-1.8549991405097823,-1.7909891065278032,-1.716720779101323,-1.6583118391175349
Ramon Sessions,2014-15,1188.0,-1.7000000476837158,-0.9571478491498714,-1.636435679081321,-1.5451071297011971,-1.129294285290333,-0.8865711634027209,-1.178384647796453,-1.0343211897916333,-1.0001844581849868
Kevin Seraphin,2014-15,1235.0,-0.800000011920929,-0.7937281620734826,-1.7096921268110759,-1.7375012356796358,-0.7296154780173215,-0.7823027913610524,-0.6764047706966957,-0.8864326653777765,-0.7776999910594424
Dante Exum,2014-15,1817.0,-0.800000011920929,0.34110869020576284,0.2725495514632438,0.23964899397893263,0.563341980496106,0.5156731650020174,0.6279803827154447,0.31485509527835615,0.3966670127783486
Tim Hardaway Jr.,2014-15,1681.0,-4.099999904632568,-2.8738677783082998,-3.106393388364439,-3.1165755114391063,-2.8070354119100793,-2.8714414113540747,-2.8765947459541783,-2.865047412969782,-2.8571596867087443
Norris Cole,2014-15,1831.0,-1.7999999523162842,-0.9078254913664614,-1.0356781090428733,-1.031566668759862,-1.0134328107157502,-0.9405921724787483,-0.9182477151816882,-0.9325533400830801,-0.9342273212037837
Ryan Kelly,2014-15,1233.0,-2.299999952316284,-1.4598094087927822,-2.0051352806677922,-2.043158950873691,-1.4755119663918084,-1.5297213668309535,-1.5698129117464326,-1.489020134993069,-1.4637350481925386
Kendrick Perkins,2014-15,1148.0,0.800000011920929,0.3108352948575458,-0.11720111735714889,-0.013348501275473726,0.23216045823019935,0.350079147561775,0.6366673103565283,0.3536921246672896,0.2911665857007092
Austin Rivers,2014-15,1563.0,-1.100000023841858,-1.40007182655036,-1.457768570729153,-1.4164313194549054,-1.2377269689948924,-1.2172357863706254,-1.196410691438831,-1.379769152063123,-1.359485612161493
Gary Neal,2014-15,1193.0,-3.799999952316284,-1.4621201243143584,-2.23165510661385,-2.1799659816252728,-1.5532499427014625,-1.569597498440571,-1.8227537775903924,-1.4895592782233247,-1.4849025789111345
Derrick Williams,2014-15,1462.0,-3.4000000953674316,-3.2839261547564638,-3.077221361788212,-2.94724478806981,-3.3087092911893787,-3.6539363123368545,-3.4925498927652128,-3.2186992504731067,-3.2901219388646923
Spencer Hawes,2014-15,1274.0,-0.4000000059604645,-0.4632974773879854,-1.0628338140575115,-1.005835404223401,-0.35736458359107304,-0.4739854756283562,-0.2315826896965389,-0.5111370248485971,-0.4368142539387573
JJ Hickson,2014-15,1411.0,-1.100000023841858,-0.7632035730457165,-0.8255140381038102,-0.7592144380210015,-0.8700399431401935,-0.7985167960568369,-0.9564420592261385,-0.7400227520740801,-0.7899126655693358
Henry Sims,2014-15,1399.0,-1.899999976158142,-0.29885732978217217,-0.23433700576284267,-0.17810148403491402,-0.33327047691206885,-0.3510467484405108,-0.17337092867666487,-0.2728791852488893,-0.30746061656464635
Lance Thomas,2014-15,1490.0,-1.7000000476837158,-1.1203966393439013,-1.0613499748393647,-1.0793116846881508,-1.1609109521207968,-1.2242573495413953,-1.2209588857980689,-1.1331453349704061,-1.1305252175381253
Jason Smith,2014-15,1785.0,-2.700000047683716,-1.7645026350467898,-2.1083459090554686,-2.211231376459456,-1.8781476016301728,-2.231078461947374,-2.0979490920736863,-1.8200648623398665,-1.7929138766926356
Lance Stephenson,2014-15,1573.0,-2.299999952316284,-1.0503894029928265,-0.9555551712239181,-0.8787201384841767,-0.9903363605212809,-1.091446324958235,-1.116853937111312,-1.0415923398236493,-1.0353761423749401
Jose Calderon,2014-15,1270.0,-5.300000190734863,-3.2309942679656154,-3.6216985975732174,-3.662311740389232,-3.418311645595562,-3.8613447629034265,-3.5548909018650496,-3.286516698003817,-3.277823612373102
Zach LaVine,2014-15,1902.0,-4.800000190734863,-3.281072466646924,-3.846696645805025,-3.8695827632738835,-3.38292636382652,-3.6882332117590595,-3.3940134739522905,-3.3314992814794713,-3.3065359409418233
Draymond Green,2015-16,2808.0,5.199999809265137,4.319288517336066,4.153654509630768,4.070340461246555,4.710309672599059,4.91158353882306,4.478789721667621,4.234197151806021,4.417043806151814
Kawhi Leonard,2015-16,2380.0,5.099999904632568,3.7182102842936335,3.9481374380011554,3.9588679041306913,3.5914393241642077,4.270902191008446,3.8128817697362956,3.718644110750061,3.686517544261277
Chris Paul,2015-16,2420.0,1.600000023841858,1.0863707271074319,1.0965897053736307,1.029870390902074,0.945406837987927,0.9057582972374147,1.1969289930060036,1.0683954838671046,1.0511297548275558
LeBron James,2015-16,2709.0,1.399999976158142,1.5471856943364732,1.067430150159355,1.0723634714220438,1.5147966595296314,1.3694121133719286,1.4017501452299685,1.453356166666731,1.5390884356347627
Russell Westbrook,2015-16,2750.0,0.0,1.0900562073363047,0.7564388155660494,0.7125075561459453,0.9096181809243185,0.9495936326342311,0.8490242723899364,0.9833852662750696,1.0449467007333082
James Harden,2015-16,3125.0,-0.6000000238418579,-1.136636561075742,-1.4361625900499972,-1.459317679467267,-1.1004851601161083,-1.1166221292504188,-0.9416637488190204,-1.1676013830431382,-1.1275987108358336
Kyle Lowry,2015-16,2851.0,0.30000001192092896,0.478032330733498,0.5138104047836111,0.4922817469594801,0.4203396878900704,0.32968735893980955,0.31232316995842613,0.43053321590734506,0.4636091700226411
Kevin Durant,2015-16,2578.0,0.0,0.7580776644743206,0.6554835386256895,0.5536225165225916,0.9314759461534883,0.7747409664377629,0.965877385682545,0.7259792637404439,0.8014272348941125
Paul George,2015-16,2819.0,2.299999952316284,1.3225176050062273,1.3852801567274118,1.339813169494357,1.4528604576740003,1.2947921501905273,1.420998650274432,1.3086950930443997,1.3551033181731706
Kemba Walker,2015-16,2885.0,1.100000023841858,0.6714536031823208,0.7767054012243163,0.78547524726638,0.6280882297021613,0.7125399791560104,0.7822781864027442,0.6749425324997927,0.660612259812281
Nikola Jokic,2015-16,1733.0,4.5,2.792611188169631,2.9217613343033753,2.8741268794671595,2.9106422660393716,2.914483425404622,2.753804246453838,2.7693293417064138,2.822118957637066
Steven Adams,2015-16,2014.0,5.300000190734863,3.41012786393961,3.4735427339880047,3.4288311885335556,3.427049076064419,3.328862900580492,3.2821952652226405,3.4072021538921726,3.4143581669708123
Isaiah Thomas,2015-16,2644.0,-0.8999999761581421,-1.139142128135494,-1.1231834817031672,-1.028885234712087,-1.1579705068623052,-1.256772759509446,-1.0679104426662662,-1.1001030754957224,-1.143849222817197
DeMarcus Cousins,2015-16,2246.0,4.099999904632568,2.5358365492112487,2.565525918862145,2.4899160754077427,2.5869625717186766,2.646098177950672,2.872363077051759,2.49067671968492,2.548618054838106
CJ McCollum,2015-16,2780.0,0.8999999761581421,-0.34788012194798124,-0.6524529950015272,-0.6314483793056337,-0.36594472225334024,-0.37579606852412095,-0.5769346328709828,-0.35446072789645794,-0.352396272024321
Jimmy Butler,2015-16,2474.0,1.2000000476837158,0.8673651260693387,0.9564593025739725,0.8419860929877252,0.8470829777208178,0.7960054008499649,0.8853393192562692,0.8450826026051618,0.8622945889822085
Ricky Rubio,2015-16,2323.0,2.700000047683716,1.4169595141312457,1.4601805162798236,1.3258199682247338,1.496490758639942,1.6749393967554458,1.3648754790648459,1.2833999568646566,1.4368423252584197
Damian Lillard,2015-16,2676.0,-2.0999999046325684,-1.9138622086465227,-1.5274723657819225,-1.4992206213366122,-1.9041703045922274,-1.8977401955400306,-1.851089720820783,-1.8469134939461982,-1.911439232632949
JJ Redick,2015-16,2097.0,1.5,-0.11580219253246743,-0.02507997125163408,0.05259358419617849,-0.24226352972892617,-0.3497344379647854,-0.006624246180968907,-0.029212975155626333,-0.1474175268315821
Kevin Love,2015-16,2424.0,1.2000000476837158,0.567436211957097,0.5710158971825593,0.5172120021537885,0.550498654553638,0.545822535656837,0.745936467991497,0.5529750058201883,0.5632018226062323
DeAndre Jordan,2015-16,2598.0,1.899999976158142,1.9668320446260652,1.8251280016472953,1.6594153867633648,2.1255430968823976,2.06997687673778,2.4840910185086154,1.9418253959738465,2.0065098076901484
Kentavious CaldwellPope,2015-16,2789.0,1.7999999523162842,1.4531388637311626,1.1560213596456217,1.044275831102615,1.4671374202526568,1.3269000070653654,1.2261070428020664,1.363234633155071,1.4566385028615363
Khris Middleton,2015-16,2852.0,-0.4000000059604645,-0.3240342612868291,-0.505978403019786,-0.5636229317289505,-0.3102710691761936,-0.27179132845754755,-0.15034543407574097,-0.357928649158477,-0.32059346325917026
Marvin Williams,2015-16,2338.0,0.800000011920929,0.6550901437942672,0.6330740712712133,0.6247163307026715,0.7322694082945592,0.6161645203324924,0.7274583109681727,0.6579331224039163,0.6743849599193402
Paul Millsap,2015-16,2647.0,1.7999999523162842,1.5519737567470744,1.609095471351441,1.633039056179916,1.6831223787594802,1.5762672741904895,2.02663483297274,1.5411576945912424,1.584760912250176
Klay Thompson,2015-16,2666.0,-0.8999999761581421,-0.07007394289188836,0.18241488690611432,0.23933527173217634,0.10159540350538587,0.026509639974739985,0.2226167265378169,-0.012898235081954541,-0.0271566062925698
Pau Gasol,2015-16,2291.0,2.4000000953674316,1.9816555746150768,1.8307622204947906,1.7720925989581962,2.0270949404098446,2.0103753670746505,2.1804421999769117,1.952128949831274,1.9930154160637685
Tristan Thompson,2015-16,2269.0,2.299999952316284,1.0692083364588238,0.9989863969865014,0.9842843573216907,1.1565436773424511,1.0605351726390242,0.9887177936244389,1.0894043124151027,1.0910421716797307
John Wall,2015-16,2784.0,0.0,0.4632432995067025,0.4071207006271327,0.2979492088265106,0.4205623034369723,0.3555795946231187,0.1991017771457988,0.4263223744999421,0.45257305048927
Derrick Favors,2015-16,1983.0,3.0999999046325684,1.5420330471550001,1.5857633501688828,1.584803921495617,1.5051803036891303,1.4158994151191449,1.6077615882830314,1.5661354592031147,1.5328198612885326
Patrick Beverley,2015-16,2041.0,1.7999999523162842,1.2468289656945615,1.3213192611654594,1.153256293539497,1.2846261641442889,1.3224114208823836,1.3926807500166094,1.1510700654556014,1.2562782653069933
Brook Lopez,2015-16,2457.0,2.5,1.6255597006734568,1.686843557719422,1.6033626536079593,1.9453100360066644,1.7806975014244877,1.658381377047215,1.562608504122999,1.7054972845067586
Kristaps Porzingis,2015-16,2047.0,3.299999952316284,1.9965197293642618,1.591739929042653,1.5132425278338557,2.0879839535303066,1.9078236551253582,2.2160161181587656,1.9247452998476904,2.019385785405773
Victor Oladipo,2015-16,2379.0,1.100000023841858,0.4761231935193007,0.5571976809177185,0.520017317297685,0.5754201362397585,0.5622077069913851,0.7131737409932686,0.4571180363807462,0.5009474291994152
Tim Duncan,2015-16,1536.0,5.300000190734863,4.223367187041469,4.396457485323848,4.466103172686748,4.246193350971279,4.790402404997503,4.478207507654389,4.265813726113067,4.229073728023922
Wesley Matthews,2015-16,2644.0,0.10000000149011612,-0.47727471226082285,-0.30956663966168346,-0.3863261540649382,-0.41916377739894684,-0.40927548506766953,-0.26617657856687593,-0.522138819017018,-0.46274697854535385
Anthony Davis,2015-16,2164.0,2.299999952316284,1.293420081863554,1.1336557611396796,1.0344005275295696,1.3318781604833105,1.3156285155460132,1.3498742427594874,1.2237525170665016,1.303034601518493
Jrue Holiday,2015-16,1831.0,0.20000000298023224,-0.2620758362228336,-0.33167353719381265,-0.44732168872487166,-0.21422440215318334,-0.28682047144487743,-0.2602126324783343,-0.30716370965590384,-0.250112977705421
LaMarcus Aldridge,2015-16,2261.0,1.5,1.9016280687566236,1.800367425492623,1.8247198067628567,2.0162620808627696,1.886593648741234,2.153699745123021,1.9108371610217938,1.93028657178316
Marcin Gortat,2015-16,2256.0,3.299999952316284,2.0628357342364687,2.0191034216248376,1.9316321652771848,1.9439383410060769,2.0218468652702812,1.9314171731217706,2.0552126499768457,2.033111385928871
